signal_date,execution_date,ticker,action,weight_before,weight_after,weight_change,score
2025-04-30,2025-04-30,WMT,SELL,0.10124034795898842,0.1,-0.0012403479589884192,0.9671717171717172
2025-06-27,2025-06-27,AVGO,BUY,0.0,0.1,0.1,1.1085858585858586
2025-06-27,2025-06-27,BKNG,SELL,0.10465212193995448,0.1,-0.0046521219399544705,0.9621212121212122
2025-06-27,2025-06-27,GILD,BUY,0.0978918857939696,0.1,0.0021081142060304092,1.0075757575757576
2025-06-27,2025-06-27,IBM,SELL,0.11284788441811457,0.1,-0.01284788441811456,1.0378787878787878
2025-06-27,2025-06-27,MMM,SELL,0.10290720718905862,0.1,-0.002907207189058611,0.9621212121212122
2025-06-27,2025-06-27,MO,BUY,0.09455404918317539,0.1,0.005445950816824613,0.7702020202020201
2025-06-27,2025-06-27,NFLX,SELL,0.1093999113929836,0.1,-0.009399911392983601,1.1994949494949494
2025-06-27,2025-06-27,PM,BUY,0.09959908802122842,0.1,0.00040091197877158147,1.1237373737373737
2025-06-27,2025-06-27,T,BUY,0.09485801067854693,0.1,0.005141989321453072,1.037878787878788
2025-06-27,2025-06-27,TMUS,SELL,0.08946998056493216,0.0,-0.08946998056493216,0.6136363636363636
2025-06-27,2025-06-27,WMT,BUY,0.09381986081803627,0.1,0.006180139181963737,0.851010101010101
2025-08-25,2025-08-25,AVGO,SELL,0.10926139659710205,0.1,-0.00926139659710204,1.0328282828282829
2025-08-25,2025-08-25,BKNG,SELL,0.10020619941508521,0.1,-0.00020619941508520645,0.9873737373737375
2025-08-25,2025-08-25,C,BUY,0.0,0.1,0.1,1.154040404040404
2025-08-25,2025-08-25,COF,BUY,0.0,0.1,0.1,1.1136363636363638
2025-08-25,2025-08-25,GE,BUY,0.0,0.1,0.1,0.9924242424242424
2025-08-25,2025-08-25,GILD,SELL,0.10316745432855334,0.1,-0.0031674543285533374,0.9570707070707071
2025-08-25,2025-08-25,GS,BUY,0.0,0.1,0.1,0.9873737373737375
2025-08-25,2025-08-25,IBM,SELL,0.08322487226355041,0.0,-0.08322487226355041,0.4570707070707071
2025-08-25,2025-08-25,MMM,SELL,0.10301603346338616,0.0,-0.10301603346338616,0.4065656565656565
2025-08-25,2025-08-25,MO,SELL,0.11415308090754793,0.0,-0.11415308090754793,0.5176767676767677
2025-08-25,2025-08-25,NFLX,BUY,0.09208092884773224,0.1,0.007919071152267768,0.9116161616161615
2025-08-25,2025-08-25,PM,SELL,0.09247485635992779,0.0,-0.09247485635992779,0.5782828282828283
2025-08-25,2025-08-25,SCHW,BUY,0.0,0.1,0.1,0.9722222222222222
2025-08-25,2025-08-25,T,SELL,0.10339613228621905,0.1,-0.0033961322862190446,0.9065656565656565
2025-08-25,2025-08-25,WMT,SELL,0.09901904553089631,0.0,-0.09901904553089631,0.4318181818181819
2025-10-21,2025-10-21,AVGO,SELL,0.1131124251757119,0.1,-0.0131124251757119,0.9823232323232325
2025-10-21,2025-10-21,BKNG,SELL,0.09001515323227309,0.0,-0.09001515323227309,0.446969696969697
2025-10-21,2025-10-21,C,SELL,0.10027655358276545,0.1,-0.00027655358276544584,0.9570707070707071
2025-10-21,2025-10-21,COF,BUY,0.0951834508983919,0.1,0.0048165491016081,0.8308080808080807
2025-10-21,2025-10-21,GE,SELL,0.11165007458956257,0.1,-0.011650074589562562,1.1035353535353536
2025-10-21,2025-10-21,GILD,SELL,0.10612600316461977,0.1,-0.006126003164619767,0.8863636363636364
2025-10-21,2025-10-21,GS,SELL,0.10014249760491249,0.1,-0.00014249760491248653,0.9015151515151515
2025-10-21,2025-10-21,LRCX,BUY,0.0,0.1,0.1,1.0681818181818181
2025-10-21,2025-10-21,NFLX,BUY,0.09881262971605474,0.1,0.0011873702839452632,0.9116161616161615
2025-10-21,2025-10-21,SCHW,BUY,0.09585071584090314,0.1,0.004149284159096864,0.7095959595959596
2025-10-21,2025-10-21,T,SELL,0.08883049619480458,0.0,-0.08883049619480458,0.5984848484848484
2025-10-21,2025-10-21,TSLA,BUY,0.0,0.1,0.1,0.9823232323232323
2025-12-17,2025-12-17,AVGO,BUY,0.09326711186980399,0.1,0.006732888130196013,0.6994949494949496
2025-12-17,2025-12-17,C,SELL,0.11187060477880215,0.1,-0.01187060477880214,1.0126262626262625
2025-12-17,2025-12-17,COF,SELL,0.10857804781193943,0.0,-0.10857804781193943,0.3156565656565656
2025-12-17,2025-12-17,CVS,BUY,0.0,0.1,0.1,0.9974747474747475
2025-12-17,2025-12-17,GE,BUY,0.09340789282285172,0.1,0.006592107177148282,0.9873737373737375
2025-12-17,2025-12-17,GILD,BUY,0.09651182134606794,0.1,0.0034881786539320697,0.9166666666666665
2025-12-17,2025-12-17,GS,SELL,0.11322595216084282,0.1,-0.01322595216084281,0.8207070707070706
2025-12-17,2025-12-17,JNJ,BUY,0.0,0.1,0.1,0.946969696969697
2025-12-17,2025-12-17,LRCX,SELL,0.10491800420501339,0.1,-0.004918004205013385,0.9974747474747476
2025-12-17,2025-12-17,MU,BUY,0.0,0.1,0.1,0.8914141414141414
2025-12-17,2025-12-17,NFLX,SELL,0.07485417259935667,0.0,-0.07485417259935667,0.1893939393939394
2025-12-17,2025-12-17,RTX,BUY,0.0,0.1,0.1,1.0227272727272727
2025-12-17,2025-12-17,SCHW,SELL,0.09987721355857464,0.0,-0.09987721355857464,0.5126262626262625
2025-12-17,2025-12-17,TSLA,SELL,0.10348917884674785,0.0,-0.10348917884674785,-0.4419191919191919
2026-02-17,2026-02-17,AMAT,BUY,0.0,0.1,0.1,1.1186868686868687
2026-02-17,2026-02-17,AVGO,SELL,0.08439239466155082,0.0,-0.08439239466155082,0.5934343434343434
2026-02-17,2026-02-17,C,BUY,0.08473799108209672,0.1,0.015262008917903289,0.7095959595959597
2026-02-17,2026-02-17,CAT,BUY,0.0,0.1,0.1,1.058080808080808
2026-02-17,2026-02-17,CVS,SELL,0.08360126789903469,0.0,-0.08360126789903469,0.48737373737373735
2026-02-17,2026-02-17,GE,BUY,0.09254933977629022,0.1,0.007450660223709785,1.0277777777777777
2026-02-17,2026-02-17,GILD,SELL,0.10565388426538645,0.0,-0.10565388426538645,0.6287878787878787
2026-02-17,2026-02-17,GM,BUY,0.0,0.1,0.1,0.9015151515151515
2026-02-17,2026-02-17,GS,BUY,0.0867175551945819,0.1,0.013282444805418112,0.8156565656565655
2026-02-17,2026-02-17,JNJ,BUY,0.09553617801081533,0.1,0.0044638219891846714,0.8964646464646464
2026-02-17,2026-02-17,LRCX,SELL,0.12552672071146997,0.1,-0.02552672071146997,1.0328282828282829
2026-02-17,2026-02-17,MU,SELL,0.14644846807866346,0.1,-0.04644846807866346,0.9621212121212122
2026-02-17,2026-02-17,RTX,BUY,0.09483620032011036,0.1,0.005163799679889641,1.0782828282828283
2026-04-15,2026-04-15,AMAT,SELL,0.10564385682648925,0.1,-0.005643856826489241,1.1843434343434343
2026-04-15,2026-04-15,C,SELL,0.11123944941820116,0.1,-0.011239449418201153,1.1035353535353536
2026-04-15,2026-04-15,CAT,BUY,0.09679063518592664,0.1,0.0032093648140733705,1.128787878787879
2026-04-15,2026-04-15,GE,BUY,0.09238106416588529,0.1,0.007618935834114715,0.8156565656565655
2026-04-15,2026-04-15,GM,BUY,0.09225798021088734,0.1,0.007742019789112667,0.8207070707070707
2026-04-15,2026-04-15,GS,BUY,0.09487099151598359,0.1,0.005129008484016415,0.8106060606060606
2026-04-15,2026-04-15,JNJ,BUY,0.0947712806333389,0.1,0.005228719366661111,0.8863636363636362
2026-04-15,2026-04-15,LRCX,SELL,0.10830826258623392,0.1,-0.00830826258623392,1.1742424242424243
2026-04-15,2026-04-15,MU,SELL,0.10972792037328187,0.1,-0.009727920373281865,1.2146464646464645
2026-04-15,2026-04-15,RTX,BUY,0.0940085590837715,0.1,0.00599144091622851,0.7803030303030303
2026-06-11,2026-06-11,AMAT,SELL,0.11346174053347335,0.1,-0.013461740533473349,1.1186868686868687
2026-06-11,2026-06-11,C,BUY,0.08516209583812828,0.1,0.014837904161871723,1.0429292929292928
2026-06-11,2026-06-11,CAT,BUY,0.0944032800549949,0.1,0.005596719945005102,1.0631313131313131
2026-06-11,2026-06-11,FDX,BUY,0.0,0.1,0.1,1.047979797979798
2026-06-11,2026-06-11,GE,SELL,0.08569364024279981,0.0,-0.08569364024279981,0.43686868686868685
2026-06-11,2026-06-11,GM,BUY,0.0842175752646632,0.1,0.01578242473533681,0.8257575757575757
2026-06-11,2026-06-11,GS,BUY,0.09349159543694933,0.1,0.006508404563050671,0.8914141414141414
2026-06-11,2026-06-11,INTC,BUY,0.0,0.1,0.1,1.0126262626262628
2026-06-11,2026-06-11,JNJ,BUY,0.08119357427538462,0.1,0.018806425724615383,0.8257575757575757
2026-06-11,2026-06-11,LRCX,SELL,0.11052847927308625,0.1,-0.010528479273086241,1.1792929292929293
2026-06-11,2026-06-11,MU,SELL,0.17646926137854183,0.1,-0.07646926137854182,1.0681818181818181
2026-06-11,2026-06-11,RTX,SELL,0.0753787577019786,0.0,-0.0753787577019786,0.38636363636363635
